run_id,model,seed,agent_id,rule_id,month,event_type,observed_condition,condition_schema_match,observed_strategy,expected_strategy,strategy_match,confidence_observed,confidence_expected,confidence_match,confidence_direction,cumulative_source_reference_count,new_source_reference_count,new_source_episode_ids,new_source_missing_count,new_source_future_count,new_source_condition_mismatch_count,new_source_reused_reference_count,new_source_mean_wealth_change,inferred_update_success,support_status,validity_note_observed,rationale_present,coded_category_present
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,83,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.75,0.75,true,decrease,69,6,E78;E79;E80;E81;E82;E83,0,0,0,3,-4640.299796146505,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,86,merge_update,inflation is high (>3%),true,maintain consumption around 3%,maintain consumption around 3%,true,0.7692307692307693,0.7692307692307693,true,increase,75,6,E81;E82;E83;E84;E85;E86,0,0,0,3,7368.490724816637,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,89,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7857142857142857,0.7857142857142857,true,increase,81,6,E84;E85;E86;E87;E88;E89,0,0,0,3,12896.794268549449,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,92,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8,0.8,true,increase,87,6,E87;E88;E89;E90;E91;E92,0,0,0,3,8055.699891238027,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,95,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8125,0.8125,true,increase,93,6,E90;E91;E92;E93;E94;E95,0,0,0,3,6789.066952032299,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,98,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8235294117647058,0.8235294117647058,true,increase,99,6,E93;E94;E95;E96;E97;E98,0,0,0,3,15402.931375980223,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,101,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8333333333333334,0.8333333333333334,true,increase,105,6,E96;E97;E98;E99;E100;E101,0,0,0,3,16299.881370604902,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,104,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8421052631578947,0.8421052631578947,true,increase,111,6,E99;E100;E101;E102;E103;E104,0,0,0,3,7289.770765075373,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,107,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.85,0.85,true,increase,117,6,E102;E103;E104;E105;E106;E107,0,0,0,3,7379.372181699146,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,110,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8571428571428571,0.8571428571428571,true,increase,123,6,E105;E106;E107;E108;E109;E110,0,0,0,3,17140.880571453064,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,113,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8636363636363636,0.8636363636363636,true,increase,129,6,E108;E109;E110;E111;E112;E113,0,0,0,3,16849.100775341638,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,116,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8695652173913043,0.8695652173913043,true,increase,135,6,E111;E112;E113;E114;E115;E116,0,0,0,3,6798.401736853334,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,119,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.875,0.875,true,increase,141,6,E114;E115;E116;E117;E118;E119,0,0,0,3,4566.990072327569,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,122,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.88,0.88,true,increase,147,6,E117;E118;E119;E120;E121;E122,0,0,0,3,15007.72253616975,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,125,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8846153846153846,0.8846153846153846,true,increase,153,6,E120;E121;E122;E123;E124;E125,0,0,0,3,14291.176446354095,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,128,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8888888888888888,0.8888888888888888,true,increase,159,6,E123;E124;E125;E126;E127;E128,0,0,0,3,993.3001411540317,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,131,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8928571428571429,0.8928571428571429,true,increase,165,6,E126;E127;E128;E129;E130;E131,0,0,0,3,1048.3775967679492,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,134,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.896551724137931,0.896551724137931,true,increase,171,6,E129;E130;E131;E132;E133;E134,0,0,0,3,16576.501363338477,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,137,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.9,0.9,true,increase,177,6,E132;E133;E134;E135;E136;E137,0,0,0,3,15397.052775052609,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,140,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8709677419354839,0.8709677419354839,true,decrease,183,6,E135;E136;E137;E138;E139;E140,0,0,0,3,-1502.5246586128098,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,143,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.84375,0.84375,true,decrease,189,6,E138;E139;E140;E141;E142;E143,0,0,0,3,-1947.8658444012592,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,146,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8181818181818182,0.8181818181818182,true,decrease,192,3,E141;E142;E143,0,0,0,3,-2191.885576160547,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,182,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8235294117647058,0.8235294117647058,true,increase,195,3,E180;E181;E182,0,0,0,0,13116.776616766738,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,185,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8285714285714286,0.8285714285714286,true,increase,201,6,E180;E181;E182;E183;E184;E185,0,0,0,3,7871.663226871014,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,188,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8055555555555556,0.8055555555555556,true,decrease,207,6,E183;E184;E185;E186;E187;E188,0,0,0,3,-174.160228491722,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,191,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.7837837837837838,0.7837837837837838,true,decrease,213,6,E186;E187;E188;E189;E190;E191,0,0,0,3,-659.7268565902292,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,194,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7894736842105263,0.7894736842105263,true,increase,219,6,E189;E190;E191;E192;E193;E194,0,0,0,3,8601.321262121162,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,197,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7948717948717948,0.7948717948717948,true,increase,225,6,E192;E193;E194;E195;E196;E197,0,0,0,3,5996.738066579972,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,200,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.775,0.775,true,decrease,231,6,E195;E196;E197;E198;E199;E200,0,0,0,3,-3384.8201129283602,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,203,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.7560975609756098,0.7560975609756098,true,decrease,237,6,E198;E199;E200;E201;E202;E203,0,0,0,3,-252.05580017711813,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,206,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7619047619047619,0.7619047619047619,true,increase,243,6,E201;E202;E203;E204;E205;E206,0,0,0,3,8149.273271553316,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,209,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7674418604651163,0.7674418604651163,true,increase,249,6,E204;E205;E206;E207;E208;E209,0,0,0,3,4976.16008769616,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,212,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.75,0.75,true,decrease,255,6,E207;E208;E209;E210;E211;E212,0,0,0,3,-3468.081942751596,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,215,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.7333333333333333,0.7333333333333333,true,decrease,261,6,E210;E211;E212;E213;E214;E215,0,0,0,3,-149.31655022730897,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,218,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7391304347826086,0.7391304347826086,true,increase,267,6,E213;E214;E215;E216;E217;E218,0,0,0,3,9039.444221236743,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,221,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7446808510638298,0.7446808510638298,true,increase,273,6,E216;E217;E218;E219;E220;E221,0,0,0,3,5642.351352655892,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,224,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.7291666666666666,0.7291666666666666,true,decrease,279,6,E219;E220;E221;E222;E223;E224,0,0,0,3,-3604.074227702377,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,227,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.7142857142857143,0.7142857142857143,true,decrease,285,6,E222;E223;E224;E225;E226;E227,0,0,0,3,-3245.84198767946,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,230,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.72,0.72,true,increase,291,6,E225;E226;E227;E228;E229;E230,0,0,0,3,6327.394945002142,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,233,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7254901960784313,0.7254901960784313,true,increase,297,6,E228;E229;E230;E231;E232;E233,0,0,0,3,6102.247578280182,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,236,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.7115384615384616,0.7115384615384616,true,decrease,303,6,E231;E232;E233;E234;E235;E236,0,0,0,3,-3350.6942326757903,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,29,high_inflation_strategy,239,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.6981132075471698,0.6981132075471698,true,decrease,309,6,E234;E235;E236;E237;E238;E239,0,0,0,3,-3021.0306680638846,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,50,create,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.5,0.5,true,initial,3,3,E48;E49;E50,0,0,0,0,5252.930733538214,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,53,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,increase,9,6,E48;E49;E50;E51;E52;E53,0,0,0,3,1612.1912057443406,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,56,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,15,6,E51;E52;E53;E54;E55;E56,0,0,0,3,64.10232798835689,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,59,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,21,6,E54;E55;E56;E57;E58;E59,0,0,0,3,1930.1847773940874,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,62,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,27,6,E57;E58;E59;E60;E61;E62,0,0,0,3,5973.215603043932,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,65,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,33,6,E60;E61;E62;E63;E64;E65,0,0,0,3,5664.837748563073,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,68,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8571428571428571,0.8571428571428571,true,decrease,39,6,E63;E64;E65;E66;E67;E68,0,0,0,3,-1100.3251221434814,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,71,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.875,0.875,true,increase,45,6,E66;E67;E68;E69;E70;E71,0,0,0,3,3667.9974470768843,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,74,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.8888888888888888,0.8888888888888888,true,increase,51,6,E69;E70;E71;E72;E73;E74,0,0,0,3,7767.044679786006,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,77,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.9,0.9,true,increase,57,6,E72;E73;E74;E75;E76;E77,0,0,0,3,106.99396271477356,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,80,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8181818181818182,0.8181818181818182,true,decrease,63,6,E75;E76;E77;E78;E79;E80,0,0,0,3,-4190.522526020795,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,83,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.75,0.75,true,decrease,69,6,E78;E79;E80;E81;E82;E83,0,0,0,3,-1117.2151504372061,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,86,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.7692307692307693,0.7692307692307693,true,increase,75,6,E81;E82;E83;E84;E85;E86,0,0,0,3,9174.45203127273,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,89,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.7857142857142857,0.7857142857142857,true,increase,81,6,E84;E85;E86;E87;E88;E89,0,0,0,3,5735.036453318627,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,92,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.7333333333333333,0.7333333333333333,true,decrease,87,6,E87;E88;E89;E90;E91;E92,0,0,0,3,-4807.314406194283,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,95,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.6875,0.6875,true,decrease,93,6,E90;E91;E92;E93;E94;E95,0,0,0,3,-1061.6583679005464,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,98,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.7058823529411765,0.7058823529411765,true,increase,99,6,E93;E94;E95;E96;E97;E98,0,0,0,3,4591.953143381742,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,101,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.7222222222222222,0.7222222222222222,true,increase,105,6,E96;E97;E98;E99;E100;E101,0,0,0,3,7139.48546745566,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,104,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.7368421052631579,0.7368421052631579,true,increase,111,6,E99;E100;E101;E102;E103;E104,0,0,0,3,972.9784639375672,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,107,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.75,0.75,true,increase,117,6,E102;E103;E104;E105;E106;E107,0,0,0,3,1102.0770370132038,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,110,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.7619047619047619,0.7619047619047619,true,increase,123,6,E105;E106;E107;E108;E109;E110,0,0,0,3,10924.658663690168,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,113,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.7727272727272727,0.7727272727272727,true,increase,129,6,E108;E109;E110;E111;E112;E113,0,0,0,3,10837.800523600783,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,116,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.782608695652174,0.782608695652174,true,increase,135,6,E111;E112;E113;E114;E115;E116,0,0,0,3,3310.6452723660136,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,119,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.7916666666666666,0.7916666666666666,true,increase,141,6,E114;E115;E116;E117;E118;E119,0,0,0,3,3072.0555245317905,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,122,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.8,0.8,true,increase,147,6,E117;E118;E119;E120;E121;E122,0,0,0,3,5818.865519139964,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,125,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.8076923076923077,0.8076923076923077,true,increase,153,6,E120;E121;E122;E123;E124;E125,0,0,0,3,1443.7464793004135,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,128,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.7777777777777778,0.7777777777777778,true,decrease,159,6,E123;E124;E125;E126;E127;E128,0,0,0,3,-5537.7536499138705,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,131,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.75,0.75,true,decrease,165,6,E126;E127;E128;E129;E130;E131,0,0,0,3,-7025.6747079124225,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,134,merge_update,inflation is high (>3%),true,maintain consumption around 3%,maintain consumption around 3%,true,0.7586206896551724,0.7586206896551724,true,increase,171,6,E129;E130;E131;E132;E133;E134,0,0,0,3,9233.85521419684,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,137,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7666666666666667,0.7666666666666667,true,increase,177,6,E132;E133;E134;E135;E136;E137,0,0,0,3,14798.981904539212,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,140,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7741935483870968,0.7741935483870968,true,increase,183,6,E135;E136;E137;E138;E139;E140,0,0,0,3,5742.994803824385,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,143,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.78125,0.78125,true,increase,189,6,E138;E139;E140;E141;E142;E143,0,0,0,3,4901.770949207072,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,30,high_inflation_strategy,146,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7878787878787878,0.7878787878787878,true,increase,192,3,E141;E142;E143,0,0,0,3,4486.59173817073,true,verified_supported,supported_by_episode,false,false
